"\",\"Y","predictedY","Pearson Correlation","rounded Correlation"
"1",1045.560791,1045.84965193825,0.99999989508294,1
"2",437.1365868,436.744702324941,0.99999989508294,1
"3",1739.537757,1739.86855197409,0.99999989508294,1
"4",137.7601396,137.333632711678,0.99999989508294,1
"5",1955.123937,1953.83309084317,0.99999989508294,1
"6",536.6568716,537.159747659678,0.99999989508294,1
"7",1067.363243,1066.80162155672,0.99999989508294,1
"8",285.5756566,285.295506655164,0.99999989508294,1
"9",184.8956726,184.926511536386,0.99999989508294,1
"10",430.5917682,431.058756598952,0.99999989508294,1
"11",91.89634803,91.3190877281213,0.99999989508294,1
"12",2974.398205,2974.44971114497,0.99999989508294,1
"13",2976.357645,2976.60829713456,0.99999989508294,1
"14",3297.292647,3296.59030236946,0.99999989508294,1
"15",4491.010824,4489.10494628211,0.99999989508294,1
"16",3328.45929,3327.88685312698,0.99999989508294,1
"17",3602.59341,3601.51979444187,0.99999989508294,1
"18",485.1559847,486.090929809824,0.99999989508294,1
"19",6075.778917,6074.46233065405,0.99999989508294,1
"20",2058.771164,2059.81345937603,0.99999989508294,1
"21",6123.141026,6121.85837254967,0.99999989508294,1
"22",2507.458221,2508.37349791136,0.99999989508294,1
"23",1307.604965,1307.08248351401,0.99999989508294,1
"24",829.716493,830.777268950453,0.99999989508294,1
"25",4169.868928,4169.2830560852,0.99999989508294,1
"26",4393.288488,4391.89570950828,0.99999989508294,1
"27",186.9276847,185.449446452802,0.99999989508294,1
"28",292.5675625,293.038321839589,0.99999989508294,1
"29",394.1205809,395.541341189054,0.99999989508294,1
"30",1624.936464,1625.3464530557,0.99999989508294,1
"31",1143.566314,1141.70710078086,0.99999989508294,1
"32",690.2686735,691.633288003191,0.99999989508294,1
"33",690.8953126,689.44418628891,0.99999989508294,1
"34",232.845385,234.132932851148,0.99999989508294,1
"35",388.0876638,388.923071840025,0.99999989508294,1
"36",5939.068467,5937.61019767904,0.99999989508294,1
"37",2919.618803,2921.39524462874,0.99999989508294,1
"38",216.7693251,218.42218381614,0.99999989508294,1
"39",593.1959139,594.847102294508,0.99999989508294,1
"40",417.1686908,418.532284732793,0.99999989508294,1
"41",1681.330421,1682.87193520286,0.99999989508294,1
"42",797.4339155,795.768329131836,0.99999989508294,1
"43",7100.331199,7102.03006162241,0.99999989508294,1
"44",2346.604073,2347.4138255415,0.99999989508294,1
"45",2566.498589,2565.76486625792,0.99999989508294,1
"46",1782.720162,1784.50538393915,0.99999989508294,1
"47",1998.226231,1998.66608040703,0.99999989508294,1
"48",454.4943769,455.59572313024,0.99999989508294,1
"49",612.4058572,610.670542573663,0.99999989508294,1
"50",150.528005,152.03510930842,0.99999989508294,1
"51",531.6521244,532.508398951969,0.99999989508294,1
"52",4934.922932,4933.73041702314,0.99999989508294,1
"53",10412.62838,10411.1615530403,0.99999989508294,1
"54",15007.15084,15005.4608279527,0.99999989508294,1
"55",8264.555431,8263.43196261486,0.99999989508294,1
"56",309.7492553,311.053680179326,0.99999989508294,1
"57",3938.407325,3937.17063520544,0.99999989508294,1
"58",3033.202909,3034.66351928297,0.99999989508294,1
"59",5310.770862,5312.36756930292,0.99999989508294,1
"60",3462.454312,3461.09499420025,0.99999989508294,1
"61",3591.16909,3590.2697075819,0.99999989508294,1
"62",2831.92644,2830.54520707433,0.99999989508294,1
"63",1590.266872,1591.89663724941,0.99999989508294,1
"64",303.4476676,304.911011177884,0.99999989508294,1
"65",1956.259484,1954.99494932327,0.99999989508294,1
"66",3695.346097,3693.73266121561,0.99999989508294,1
"67",1339.603697,1337.95126684297,0.99999989508294,1
"68",319.1331041,318.716801304727,0.99999989508294,1
"69",8941.888454,8940.32164179019,0.99999989508294,1
"70",2926.711779,2928.64220215996,0.99999989508294,1
"71",296.1102411,297.696402404794,0.99999989508294,1
"72",928.252259,929.566673603382,0.99999989508294,1
"73",346.2319451,347.620730978017,0.99999989508294,1
"74",6232.029124,6230.39354542319,0.99999989508294,1
"75",759.0464809,760.446941297505,0.99999989508294,1
"76",630.6920973,632.229493242954,0.99999989508294,1
"77",1951.995483,1950.46654195859,0.99999989508294,1
"78",4003.002509,4001.90791991784,0.99999989508294,1
"79",2492.573757,2494.22690156034,0.99999989508294,1
"80",209.0054697,210.359830941362,0.99999989508294,1
"81",2959.715733,2958.41566287149,0.99999989508294,1
"82",117.1775333,118.904357114553,0.99999989508294,1
"83",1053.987943,1055.54796318582,0.99999989508294,1
"84",3175.911734,3177.61317626333,0.99999989508294,1
"85",1813.327753,1811.7164509361,0.99999989508294,1
"86",2852.380404,2850.88157853747,0.99999989508294,1
"87",953.5546959,952.008112820704,0.99999989508294,1
"88",350.488775,351.808859733705,0.99999989508294,1
"89",951.7462531,953.171273815471,0.99999989508294,1
"90",6657.594065,6656.1311983306,0.99999989508294,1
"91",3301.26614,3299.99572669851,0.99999989508294,1
"92",1672.929379,1673.62901529343,0.99999989508294,1
"93",206.1297827,207.461072837239,0.99999989508294,1
"94",1762.308904,1760.81654773692,0.99999989508294,1
"95",351.2758412,351.995423162636,0.99999989508294,1
"96",483.6777667,485.117313054306,0.99999989508294,1
"97",6621.304915,6619.93861581036,0.99999989508294,1
"98",5292.929838,5292.36528503743,0.99999989508294,1
"99",1495.45384,1493.94564883893,0.99999989508294,1
"100",234.0583635,235.514947513905,0.99999989508294,1
"101",1598.289819,1596.72074342786,0.99999989508294,1
