"\",\"Y","predictedY","Pearson Correlation","rounded Correlation"
"1",-0.413601352600512,-0.413607049163155,0.996120933783056,0.996
"2",-0.75193607963122,-0.751768554227945,0.996120933783056,0.996
"3",-0.608696335981804,-0.608791755350594,0.996120933783056,0.996
"4",-0.273686265536345,-0.273546375396058,0.996120933783056,0.996
"5",-0.453920308311461,-0.453774939608986,0.996120933783056,0.996
"6",-0.819711618176585,-0.819905974339522,0.996120933783056,0.996
"7",-0.263529112733467,-0.263556539647429,0.996120933783056,0.996
"8",-0.535629127317961,-0.535400758454395,0.996120933783056,0.996
"9",-0.431388062865674,-0.431261520832941,0.996120933783056,0.996
"10",-0.636478564714446,-0.636209692637792,0.996120933783056,0.996
"11",-0.802015264330012,-0.801937199690624,0.996120933783056,0.996
"12",-0.909532980963266,-0.909538246141306,0.996120933783056,0.996
"13",-0.339588232929995,-0.339678577806286,0.996120933783056,0.996
"14",-0.863262605845475,-0.863373849857104,0.996120933783056,0.996
"15",0.553403437066136,0.553224715001675,0.996120933783056,0.996
"16",0.0739454994196789,0.0740235505500302,0.996120933783056,0.996
"17",0.852402644515858,0.852682931119403,0.996120933783056,0.996
"18",-0.494694979535877,-0.494797537236196,0.996120933783056,0.996
"19",-0.519107959888022,-0.519087905840646,0.996120933783056,0.996
"20",-0.661056490235933,-0.660960596276188,0.996120933783056,0.996
"21",0.815649412405772,0.815939345125458,0.996120933783056,0.996
"22",0.699737115627605,0.699893784263287,0.996120933783056,0.996
"23",0.338320898514959,0.338370493275941,0.996120933783056,0.996
"24",1.00208131682248,1.00218335394267,0.996120933783056,0.996
"25",0.415588547814488,0.415795247204773,0.996120933783056,0.996
"26",1.14856021213053,1.14840441944017,0.996120933783056,0.996
"27",-0.293789200585795,-0.294077802374445,0.996120933783056,0.996
"28",-0.461612406431033,-0.461447433408597,0.996120933783056,0.996
"29",0.335536059568251,0.335006669948722,0.996120933783056,0.996
"30",0.505144394602606,0.504668160015947,0.996120933783056,0.996
"31",-0.868064461922334,-0.867794764987921,0.996120933783056,0.996
"32",-0.897478905274196,-0.897739064132046,0.996120933783056,0.996
"33",-0.623619506407556,-0.623354276202982,0.996120933783056,0.996
"34",-0.56128480186053,-0.560865560669816,0.996120933783056,0.996
"35",-0.394504780046642,-0.394007250684261,0.996120933783056,0.996
"36",-0.681071860574874,-0.681140961618496,0.996120933783056,0.996
"37",-0.251796017734595,-0.251635988998606,0.996120933783056,0.996
"38",-0.798001634882256,-0.797807318658278,0.996120933783056,0.996
"39",-0.151084647316155,-0.150846991839415,0.996120933783056,0.996
"40",-0.919646274623999,-0.91949300381141,0.996120933783056,0.996
"41",-0.593123570314849,-0.592615675528965,0.996120933783056,0.996
"42",-0.580189242129455,-0.580787263009504,0.996120933783056,0.996
"43",1.13968221141518,1.13925204405869,0.996120933783056,0.996
"44",0.0271089829959613,0.0271027832618225,0.996120933783056,0.996
"45",-0.876608396604564,-0.876112074259144,0.996120933783056,0.996
"46",-0.22894174751555,-0.229298732632828,0.996120933783056,0.996
"47",-0.591906310785927,-0.591523004466103,0.996120933783056,0.996
"48",-0.159751819151941,-0.16038157142342,0.996120933783056,0.996
"49",2.36782404613633,2.36739973933729,0.996120933783056,0.996
"50",-0.34473090554401,-0.344386424084185,0.996120933783056,0.996
"51",0.620439358023662,0.620203846479319,0.996120933783056,0.996
"52",-0.479571236872843,-0.479182604368337,0.996120933783056,0.996
"53",-0.751878346138623,-0.751210878224895,0.996120933783056,0.996
"54",-0.480424148588665,-0.480067165384696,0.996120933783056,0.996
"55",-0.82215000742136,-0.821966774314566,0.996120933783056,0.996
"56",-0.606576821357074,-0.6061076595279,0.996120933783056,0.996
"57",-0.719886517376486,-0.71942951047172,0.996120933783056,0.996
"58",-0.371411712387421,-0.371144762299362,0.996120933783056,0.996
"59",1.72072829276254,1.72027785684848,0.996120933783056,0.996
"60",3.70787359792519,2.77949178758462,0.996120933783056,0.996
"61",4.75675013248426,4.75619267396018,0.996120933783056,0.996
"62",3.36578333911625,3.3651071748287,0.996120933783056,0.996
"63",-0.789612582755785,-0.78963239404083,0.996120933783056,0.996
"64",0.898083439624288,0.898373349178344,0.996120933783056,0.996
"65",0.562465224281111,0.56218159399012,0.996120933783056,0.996
"66",0.897074068977716,0.897121310344085,0.996120933783056,0.996
"67",0.334340297453499,0.333855706891525,0.996120933783056,0.996
"68",0.476497971788406,0.476409718797189,0.996120933783056,0.996
"69",-0.385988018493912,-0.385328666741934,0.996120933783056,0.996
"70",-0.565672098284778,-0.566217624196918,0.996120933783056,0.996
"71",-0.551564765378085,-0.55103008002526,0.996120933783056,0.996
"72",-0.584561671736656,-0.585096740544124,0.996120933783056,0.996
