"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"16",-0.656146824245575,-0.0529337234181685,-0.201790825542182,-0.432963238986442,-0.377286313851061,3.51281515516404,0.292539752395974,-0.518021309573434,1.74915941750305,-0.417780803214837,-0.298772872295356,-0.509816030937572,-0.498283503499491,-0.412718942271429,-0.418417582241732,-0.480682627022112,-0.588977966978262,-0.453811595500596,-0.395782945074836,-0.351079791745147,-0.4622801129647,1.72862456343645,0.244408120863413
"17",-0.514562995565778,-0.460584468536885,-0.468985169942816,-0.462441077159667,-0.485517020135602,-0.457437049993882,-0.493125117476919,-0.489821345305594,-0.480918319695905,-0.503830002501605,-0.0541111593337193,-0.361782643306294,-0.441076442595648,1.0539260344635,-0.471840697916553,2.41990002306661,-0.430219087423237,-0.456992882810482,1.19935522144842,-0.480562805918547,-0.505817603869939,0.217218620856054,3.12922598965449
"18",-0.743136559616512,-0.176082740263263,-0.242630680892407,0.161292486896652,0.186576269002129,-0.601358413280833,0.298788674685428,-0.0605024277709416,-0.579165940077095,-0.312509442453179,1.67970348862681,2.08382781029823,3.24292160973046,-0.363705615915247,-0.62735519717946,-0.286783980527114,-0.636548651551687,-0.661186739513639,-0.1267163351654,-0.470881347776377,-0.605603649776932,-0.614985958267263,-0.543956659212361
"19",-0.4916459207935,-0.400739771822806,-0.261286104738753,-0.159576751885161,0.0462500197112339,-0.070802605157515,0.230171475494637,0.00563536206482431,-0.342514556949376,-0.051467432174283,0.0300051969911426,0.029743582223601,-0.0472194640345088,-0.0481305277648055,-0.39350335461859,4.48679683808543,-0.30336676522156,-0.402111344866925,-0.111279534722522,-0.381687371762667,-0.457111729458487,-0.452766830550028,-0.453392408049374
"20",-0.260471841417989,-0.287602985980095,-0.314815858785693,-0.33282114871056,-0.329876495732243,-0.313118923384572,-0.329922229188331,-0.0958337643401167,-0.335940669626497,-0.306415703995424,-0.323822652312426,-0.308859579010134,1.39652049042465,-0.3137942794238,-0.307647277311972,4.24524190336376,-0.333045317895227,-0.326601757887132,0.39076316543267,-0.259852131813757,-0.331085802452088,-0.34178579940015,-0.27921134055287
"21",-0.437179301699994,-0.438064924058635,-0.44014074031527,-0.439957515287542,-0.440620384803674,-0.440448199713239,-0.440214220619654,-0.440806866841342,-0.438956847873266,-0.423759596627889,-0.382228468500109,-0.414025726116541,-0.440986248767786,0.236082946221112,1.08246759777949,0.99109248375567,-0.312036466645907,-0.0676746591072585,0.0397285958400836,-0.253017487704705,0.180166911743964,-0.402243712019513,4.12282283136201
"22",-0.301664718747143,-0.285948099602681,-0.263638929014687,-0.303567373641661,-0.269019618895725,-0.225230229375634,-0.305528421757488,-0.317237433135408,-0.300996508555048,-0.289320828190746,-0.32206239592229,-0.20799437145673,-0.297752283828493,-0.253044734038406,-0.0562528232342925,0.231041505255802,0.102831505929944,0.179143339375939,4.52759898899046,-0.266191734211645,-0.256735158372616,-0.209278774120254,-0.309150903451198
"23",-0.41990301003683,-0.465609121837515,-0.468936452783012,-0.451712546799814,-0.451264062490965,-0.452984964656023,-0.42360613148988,-0.433270741030353,-0.454198203609595,-0.502080941808414,-0.469317263776704,-0.277382073434069,0.092996218644862,1.46046764494584,0.975479158899604,3.75637039545188,1.25764554972394,-0.342245532773756,-0.389650477372592,-0.33607885542638,-0.39588831249282,-0.419566221887105,-0.38926405396029
"24",-0.330438855413191,-0.262183947857847,-0.254174072856935,-0.253607774951099,-0.403324700221633,-0.410029880437065,-0.397983447913399,-0.42297551603836,-0.438099613211869,-0.36706767042331,1.03658229536516,-0.410041393161831,-0.388271631276252,4.34306857228397,0.0717144353724853,-0.33911820964735,0.301866804717066,-0.0884430098847318,-0.297376522662103,-0.192567324088788,-0.139130248866398,-0.264524999672012,-0.0938732891545054
"25",-0.3312112305081,-0.324382421193317,-0.313365548945199,-0.313350164527225,-0.325834344924331,-0.304416751375634,-0.289462886226429,-0.31168844399777,-0.32099429054815,-0.0737890302372555,0.0889279513726445,-0.326517709448155,-0.325549302584927,4.0692759915903,-0.30668688452337,-0.336122664658472,1.88185438006102,-0.268512145690189,-0.34481404949556,-0.343333910125112,-0.353773993310988,-0.261194308240822,-0.265058242462961
"26",-0.52995697759194,-0.225966488403082,-0.0754574976183098,0.145418836843969,0.166971845082977,4.22769220070525,0.156970448482957,-0.348636350946937,1.02744042519976,-0.331294877515281,-0.361368187396843,-0.0442796564341367,-0.307466474574148,-0.391592809230098,-0.509098248627758,-0.405742690500756,-0.437016434426977,-0.528052508900272,-0.53232374863949,-0.491079804339867,-0.501716313615794,-0.260456524794418,0.557011837241193
"27",-0.621461182326001,-0.462022411375416,-0.524713105453532,-0.529959243644198,-0.553687385919632,-0.570555791946041,-0.58567124238598,-0.540820747011296,-0.623073363122247,-0.572698657825103,-0.491219975828921,0.371053210236058,1.09165663677385,-0.298983140652133,-0.491902758777239,-0.615753255209937,1.30862257816488,0.419507252049913,-0.486306058047851,2.38975341579232,2.91262010313561,-0.0148142726450345,-0.509570603982069
"28",0.446473615222126,-0.0333587493851877,-0.0916435225371493,4.47485444917377,-0.311123575575188,-0.331082891197729,-0.289012437100975,-0.275837795571214,-0.298487470142669,-0.123730524518763,0.201316147015685,-0.381767352677169,-0.419808961548298,-0.37901981589689,-0.355626550002816,-0.261577100477266,-0.339423841040231,-0.381701130114049,-0.300504226363646,0.0939117408073261,-0.452971669871248,-0.0171717594236901,-0.172706578774732
"29",-0.494247786104236,-0.518847354002177,-0.472141747870051,-0.40065816554755,-0.313377862999178,-0.585748256739942,-0.439598662451544,-0.542887120956932,-0.576993855313398,-0.578202148750297,-0.491792170473676,1.08450115130412,-0.132997442100885,-0.226006735347816,-0.412734600703049,0.054260767400631,0.68606683944708,-0.362557851132705,-0.382032079670975,1.86778293567141,3.67499475013836,-0.152002939983253,-0.284779663813944
"30",-0.525175480132413,4.20287687669017,0.766075295982399,-0.404082944801121,0.207842654845978,0.966065338080625,-0.0788951826277126,-0.0860830392378701,-0.297779288539409,-0.0837139616553164,0.079779151923015,-0.0478833451393502,-0.0124738259490579,-0.504684194869541,-0.495439074642986,-0.476562711345586,-0.500210712123174,-0.497440422031632,-0.471758068307488,-0.475905351792581,-0.48732222702561,-0.359034717697965,-0.418194769603376
"31",-0.321583440986252,2.82411558853842,3.46294407387743,-0.290633368142794,-0.324444096128161,-0.319280240465817,-0.320957293238582,-0.333615860174727,-0.327795192113854,-0.321804771600757,-0.312577000553117,-0.321995353814695,-0.32026105759999,-0.299817056722683,-0.332753138756321,-0.329025429268421,-0.323573257119688,-0.315279850106565,-0.327621818818076,-0.302619955464069,-0.297353403303786,0.0753691964058804,-0.319437274443376
"32",-0.141614008241421,-0.371241153262063,-0.2932170374271,-0.386240523457067,-0.390542053843284,-0.400119646793572,-0.436868146704403,-0.351078772850582,-0.328519289981651,4.33107075681729,1.07840953670292,-0.337327929411242,-0.25062274214752,-0.347964370458236,-0.360390998877394,-0.379695826465498,-0.22647761156981,-0.292909792230885,-0.30382314343319,0.0198098755241561,-0.247801397620675,0.233413752798103,0.183750522933127
"33",-0.614751212458341,-0.548117085660967,-0.564889079190195,-0.556669662513266,1.50179192421974,3.0293360765262,1.89940804331072,-0.203349419922908,0.992931393326568,0.769209598557904,0.684286228084226,-0.215598087301448,-0.371712899045739,-0.588202563050805,-0.593314821463611,-0.598402064848429,-0.607056790994769,-0.584226680507998,-0.594104720747775,-0.605635006827759,-0.606505852497937,-0.476469159696065,-0.54795815729734
"34",-0.653158069649049,-0.631305167660391,-0.573127228231539,-0.641777354818846,-0.497719672661807,-0.533000352714655,-0.445479840881555,-0.315287785372842,-0.462006948506405,-0.614427382985381,-0.539049797126823,-0.507853106033409,-0.51171911380921,-0.0105313594727882,0.942568518084385,1.36958621160669,-0.607234574878669,-0.624674697954424,0.939910088423967,-0.412750723558243,0.286988511341558,3.16636985979878,1.87567998706066
"35",-0.613619570122615,4.15501228003644,1.18664825251303,0.123787717926898,-0.24778100415147,-0.252661597823989,-0.431206299769287,-0.549440754205239,-0.467144804561307,0.0372416833716068,-0.542525408684321,-0.642872291401811,-0.513553135431539,-0.544580411474588,-0.533499559238908,-0.193375125913348,0.05144006690678,0.481724686969079,0.168785061998323,-0.0810043926069326,0.0730164389481035,-0.42569586177617,-0.238695971508738
"36",-0.588822610406562,3.89981124720933,1.34039917503799,0.750971859668752,0.428962548095234,0.93410816082928,-0.369666293977973,-0.483682739128415,-0.460234659642373,-0.681408554890642,-0.443946515985784,-0.288201534978938,-0.603839134941995,-0.428708711807226,-0.352269947124859,-0.436048810049422,-0.482427130198785,-0.360336678503141,-0.248617444289866,-0.460296884884962,-0.384849153731707,-0.224745627215022,-0.0561505590829153
"37",0.25920319917347,-0.743104488570984,-0.632061596094439,-0.704161844498798,-0.390268992966596,3.14570750171274,-0.733688159319011,-0.632157670072982,0.87643316895477,-0.554133418630811,2.53909250048193,0.0872099138458899,-0.397036159857747,-0.335498718778736,-0.517424341504501,0.161831493930128,-0.0345335633910783,-0.398803981869852,-0.62861048007898,0.0683164348151118,0.568506253028708,-0.596118870138045,-0.408698180170193
"38",-0.335965375548155,-0.169727392309351,-0.0341140239645581,0.502976741789611,-0.332154494480376,-0.35677917679822,-0.348721257082271,-0.313498652117249,-0.352722059966389,-0.270358541450422,-0.293460907071042,-0.326564740501048,-0.326518455406125,-0.334318131584917,4.49573726938244,-0.244166864321356,-0.0824106984604004,-0.0797462350993432,0.120092747267363,-0.142897955981766,-0.147223295470627,-0.324225516992983,-0.303232983832812
"39",-0.58257342462641,0.206424130267387,-0.110071365049262,-0.434977671872965,-0.43171482541098,-0.290891463266508,-0.0875135769705154,0.723021647569117,-0.41720751896374,0.521527090910976,-0.492257224444243,-0.471727618604147,-0.0634166057473145,-0.528476478411586,-0.495999494699264,0.302181916232559,-0.492909787233219,-0.398785362614768,4.23838560361304,-0.569155568334418,0.293214664285555,0.123827564764855,-0.540904631394144
"40",-0.271107537589079,2.03455567382673,4.01048484324523,-0.272376349318695,-0.147736824945595,-0.238083867421669,-0.302592610339046,-0.314143223093846,-0.209211876935848,-0.315254448832008,-0.300545720275418,-0.314624894122582,-0.311717526409542,-0.282819193877508,-0.307402533771779,-0.312294892252297,-0.308865417013341,-0.307717331881658,-0.305791095445281,-0.313963983189985,-0.317123778532751,-0.276787503325782,-0.314879908498246
"41",-0.648579448834919,-0.32034649019924,-0.411079802920771,-0.564764065934921,-0.546979706170163,-0.558628060040835,-0.651239258620884,-0.507157213142074,-0.400228007891218,-0.602685161159463,-0.545530029786913,-0.561748445938021,-0.547757741732378,-0.226299681790747,-0.263492886930072,0.193569484611861,0.629320540731177,-0.120127381796276,0.145403947599964,3.17874505314701,2.69691597856495,0.530750676550292,0.101937701683637
"42",-0.414565612309492,-0.530358222678361,-0.518413660110765,-0.514335713646418,-0.350385899754516,-0.426974792961309,-0.523524039631977,-0.544064006936192,-0.514509793973323,-0.529319074342728,-0.500286181952739,2.2419720056457,-0.00860032913567859,0.373480620055069,-0.515093352754483,-0.510023520432197,-0.478412787432209,-0.520255360128908,-0.515458135194529,2.69936858226344,2.21702250212897,0.74431745356231,-0.36158068027967
"43",-0.757120645732572,4.04299833535761,1.00707557300654,0.0906036043032629,-0.504946403461204,-0.652546096612475,-0.548925603957134,-0.505594074726432,-0.650456942625687,0.283030127744652,-0.00639663434964639,-0.276844461366988,-0.355787567083322,-0.341157369404219,-0.249836173119799,-0.14181660384987,-0.481541350520699,-0.407260631043439,-0.160264463544563,-0.552860939400713,-0.270906922408457,0.914352167000927,0.526203075794221
"44",1.49011757701569,-0.655351609339679,-1.0068626374163,0.746035045678412,-0.654392244947168,-0.803356991606886,-0.318186671318767,1.10882927870228,1.94384568284961,-0.401893085548647,2.3479796762277,-0.196112466288967,-0.25774963397596,-0.578300189446283,-0.690407957595503,-0.650637165225659,-0.746867035401566,-0.828337566833876,0.422490787255719,1.44527500259372,-0.359769473735752,-0.784097644591451,-0.572250677050663
"45",-0.501797198949691,-0.463990015325132,-0.458787184786433,-0.533045747006568,-0.4560037152757,-0.323128942571659,-0.458541240587579,-0.449487572689613,-0.470416964909096,-0.509914109816512,0.100847637608659,-0.2747353482166,-0.418058071346654,2.83401484677028,0.250329712872083,-0.445216628239002,-0.147262337863529,-0.268439712284626,-0.356916882781007,0.331486038377835,0.368083923130079,-0.584881679499913,3.23586119339038
"46",-0.0918599909306122,-0.247189199822832,-0.256178445635206,-0.271799938920313,-0.255130433658339,-0.210639381759894,-0.236857581342245,-0.219617185658813,-0.240655396759051,-0.155568190541059,-0.114454389311906,-0.264082737413644,-0.254112745690622,-0.224716665310926,-0.19889923487227,-0.231475532588343,-0.267938504516737,-0.241568399868584,-0.229898368190039,-0.256811079328209,-0.240474881989129,0.140748441265863,4.56917984284291
"47",-0.424432503028128,0.671397642538325,0.357378895001908,4.44854957195476,-0.168390178345764,-0.330085627489079,-0.177646005132044,-0.222051364888773,-0.22666227884533,-0.328836400881787,-0.19849648175496,-0.309607134885154,-0.217457447980871,-0.343305628051708,-0.312235423282319,-0.459708511479269,-0.337237722981784,-0.302159597765255,-0.215510418295837,-0.202463371356667,-0.213157352729372,-0.18093351811875,-0.306949142202146
"48",-0.516449570568657,-0.52528939959694,-0.522816440353751,-0.457356545952281,-0.332758019275871,-0.286573639536611,-0.290663070946133,-0.46045499614221,-0.482002297238437,-0.516147159701909,-0.445380625118876,-0.410191897613597,-0.495410226640341,-0.189069056940721,0.784421443823912,0.536763055491192,1.37297655291965,3.97797050217862,0.515021342169149,-0.301120194667321,-0.274536496838336,-0.162874867799959,-0.51805839165057
"49",-0.613454849671835,-0.578995011672815,-0.593552970408516,-0.533350272088568,-0.54110750604719,-0.592294116220688,-0.549700150106195,-0.588585403947547,-0.588014180088649,-0.409005341441516,-0.345207416798115,-0.307750356828227,-0.429970892707813,-0.0534822856000328,-0.287742329554371,1.2145157509152,0.56387457192802,-0.25313281090147,-0.523154056471387,1.36246244527944,1.48347967144924,3.47526082575355,-0.311093314770509
"50",-0.468805500302802,-0.454740664008645,-0.464562498253626,-0.478668972776963,-0.462272240469806,-0.473741350876718,-0.478954781167731,-0.479231257551459,-0.477959835640783,-0.472620795649112,-0.336912073607084,-0.368056386573405,-0.426688678806691,1.02527131099217,1.29392535470103,-0.393896112082043,0.19803609289158,-0.060719486860393,-0.169973881070128,-0.296035461185603,-0.217481228295725,0.457629340954821,4.00645910563912
"51",-0.00119994918510185,-0.504007909082037,-0.409552136091343,-0.426632106108307,-0.531565904979739,-0.0409416156117302,-0.517282643307697,-0.413070490079108,-0.502363803901755,-0.0822149704630777,-0.359546261646005,-0.204049637960412,-0.276032961161148,0.0299056313654339,-0.137427015435415,-0.409241212904199,0.0540782447230015,-0.322631418005401,-0.385704040826133,-0.552807932410979,-0.144822776552815,2.53663932820261,3.60047158142136
"52",0.359456148429259,-0.437337181687088,-0.425544001820136,-0.46164713787989,-0.538088770372438,-0.404100134869864,-0.471238279639604,-0.494823285826009,3.49513215698399,0.112692162842203,0.517079642913432,-0.520005247015434,-0.513298434659738,-0.523190497202865,-0.555211528445154,-0.147231080222914,-0.539531800582588,-0.576935504578558,-0.131123739229539,0.730182931436354,2.28948137310255,-0.490924093595156,-0.27379369808082
"53",-0.4282939951612,-0.482784461567703,-0.488714586364551,-0.437178918426465,-0.382074819177952,-0.215919269662008,-0.323352430013655,-0.481906640343804,-0.278383331636874,-0.480850485793855,-0.464575892719904,3.24093357587145,-0.257748637625041,-0.267281382237244,-0.126918420443275,-0.369429822648508,-0.314862069569252,-0.339221186561484,-0.461495957855309,-0.0446056904746328,-0.154916316139064,0.657965292223546,2.90161544632678
"54",-0.1684916980643,-0.467077909849927,-0.399831134838112,-0.531082872366976,-0.434172460743899,-0.500806994873973,-0.519479305109752,-0.531432464396178,-0.258771116700485,0.277145509151864,-0.484968434525667,-0.328421905323204,-0.167383800980391,0.294179498010124,-0.216724104048842,3.20817659992955,-0.35355240469474,-0.428982746426734,-0.201282602659481,-0.519070015230166,-0.0705673631701365,-0.152399756786518,2.95499748369795
"55",0.616647438703268,-0.394938177253402,-0.422166170719541,-0.421785363096216,-0.190604250991807,-0.360330996630581,-0.278977834251696,-0.51042401185301,-0.422804686683341,-0.429007330702872,-0.203286282586937,-0.118614498864902,-0.480369043198252,-0.432001463459684,3.60522119300867,-0.514900922316441,-0.494498116826898,2.39394143731993,-0.373947240853141,0.194655219044377,-0.415410299078922,0.070738908143404,-0.417137506852009
"56",-0.0942978208844233,-0.280191583943234,-0.275467519983767,-0.2768140588017,-0.274101512283043,-0.230099476236401,-0.278259946627061,-0.254762896369292,-0.267269732853253,-0.280365896495293,-0.27236736727736,-0.271308739811352,-0.203915034224634,-0.27283816410905,-0.268413838996039,-0.264375000335426,-0.276254592167064,-0.275148704395492,1.0511762675782,-0.287247674624273,4.40901665580129,-0.277457347235003,-0.279236015726334
"57",-0.407064642730215,-0.33296108501164,-0.346057370384826,-0.384420517264264,-0.373695921781896,-0.417105785203421,-0.375089465498731,-0.403754617311855,-0.432957167787783,-0.39857231984912,-0.400309861185198,-0.387891169833601,-0.386990038870856,-0.392234325514809,-0.348520193171773,-0.340115095813586,3.16337207833906,1.59539179029944,2.5788456809156,-0.384602720861355,-0.0698804327889613,-0.373132499625257,-0.382254319064957
"58",-0.383721615883182,-0.366878165655512,-0.387608487756967,-0.210839960533133,-0.364921874545935,-0.439365694123877,-0.326246073152546,-0.352696977770106,-0.435859567866944,-0.213661742694055,-0.211893401291209,-0.371496756746208,-0.36131597620205,-0.301401335300358,-0.187551660542726,1.80581811164534,4.09576242700479,0.0309815348410145,-0.175123846890069,-0.314044868457564,-0.21874076883381,-0.275369570360111,-0.0338237288847898
"59",-0.303409406627248,-0.317588541029165,-0.305562468577303,-0.288970556354176,-0.291580740000576,-0.333881041596563,-0.326125460306064,-0.225762997894357,-0.320586085619228,-0.0655167646096189,-0.305006492593553,-0.294083817121048,-0.320057165533811,-0.299280840699458,-0.265537229897218,-0.308131345549121,0.0966637748597689,1.47359140862443,4.24973685540603,-0.328768203512367,-0.314911263803926,-0.281959447360238,-0.323272170205188
"60",-0.343794613479241,-0.360410294795138,-0.359735269055452,-0.346260580402305,-0.354476186536232,-0.358707695380976,-0.36315492066789,-0.336771017244177,-0.3560354190631,-0.36016738904769,-0.325854110525347,-0.353001879829297,-0.337422801538307,-0.35240652757854,0.72003348223177,0.115198730007516,4.39125830437847,0.28707365955509,0.307071658799126,-0.204841749553242,-0.00895052965334308,-0.349652203529589,-0.348992647092102
"61",-0.232313475567814,-0.230167855554677,-0.221121975608329,-0.203634247444827,-0.230300631073958,-0.236321823679783,-0.232767192678669,-0.228504631531467,-0.234531904166652,-0.23659930617117,-0.238640510377048,-0.225528159090406,-0.220129700927334,-0.224696398781437,-0.2248715982242,4.56818433521825,-0.221516496712334,-0.216526426257546,0.208712083564319,-0.236147878516106,-0.238939865627257,-0.219192761236601,-0.224443579554953
"62",-0.307974836319825,-0.329452369237325,-0.339997922012859,-0.35118329132832,-0.31088911708195,-0.35171810084026,-0.337968311403862,0.953432958426371,-0.203772580716596,-0.352318634565831,-0.347464668360797,-0.34720782715142,-0.345621308734715,-0.346857364275457,-0.353210714950017,0.247780796826666,-0.351951508934302,-0.350505800503201,0.909315262460032,-0.350973912930906,4.24888162134574,-0.336512734555813,-0.343829635155355
"63",-0.262138345473158,-0.265233085305927,-0.267523023697866,-0.269305376791078,-0.268655054722816,-0.26626447087493,-0.268058236945877,-0.268012926119105,-0.268608814508743,-0.18539631965534,-0.268812366647002,-0.268207589181007,-0.260435501368464,-0.267244703055989,0.132060739793525,-0.200181734508803,-0.135700681493338,0.367887575007973,4.53389659814395,-0.268579299324812,-0.254696694441847,-0.257709232084183,-0.263081456745167
"64",-0.299433199804311,-0.341140478190538,-0.343921405708907,-0.311424681591849,-0.345045945677997,-0.34118047323781,-0.334156283513656,-0.35329518981859,-0.346702625949863,-0.296203032817152,-0.338274318357088,-0.301537501782035,-0.319836382484188,-0.325040011080113,-0.142794922142525,0.184722948702513,4.50018992609553,-0.0745706737907196,-0.025359553643454,0.22631375039047,0.122554866553576,0.11290285633987,-0.306767668491159
"65",-0.615906972814255,-0.462481388398816,-0.543743649832589,-0.592817359146876,-0.375552980466611,-0.596373560074189,-0.579850834738318,0.455103285160308,-0.588131584578911,-0.57611467933595,0.177682327559899,0.4562001020708,3.12724355958614,-0.333515808771761,-0.432914596337775,0.521895403970428,-0.320217057112954,-0.422937480068201,-0.210075032715894,-0.513315964537434,2.78020282229358,0.0100291571846034,-0.364407708895225
"66",-0.596350134830092,-0.604005499301166,-0.593370539169372,-0.6023395946875,1.16387318989201,-0.577689565552381,-0.120134988349966,-0.320528398072992,-0.596232680478032,-0.580553442952988,2.34798967993966,2.06268264226002,1.21181858561752,-0.591108994918425,-0.591513032584223,2.00437666574799,-0.56820281735613,-0.597853365903281,0.400723771837925,-0.599882443849168,-0.504808914008963,-0.560507776701373,-0.586382346579076
"67",-0.286122118937973,-0.238506297561746,-0.394683614861141,-0.339796295836625,-0.356999714150517,-0.384323879479291,-0.428278191960076,-0.498453299875481,-0.361277896339249,-0.351718206299217,-0.265790246297516,-0.450691586346895,-0.505810782867381,-0.438655391585129,2.33797977040891,0.486012751342024,-0.215043966289616,-0.492652922455845,-0.27279610511401,0.0196527870054322,3.71497859762365,-0.11429120903331,-0.162732181089001
