"","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils"
"1",-0.0905840252965552,-0.301596065133463,-0.197080499840836,-0.37631858408085,-0.306949457039108,-0.346954921775164,-0.316061337874157,-0.329784062593521,-0.336081498511779,-0.352402835003594,-0.300669711263821,-0.262572685033323,-0.296038104627744,-0.237554132664918,-0.269396811778199,-0.26825846151127,-0.243075046164606,-0.305367092668928,-0.228590207994859,-0.24078866792221,-0.317276798036281,-0.326091082406953
"2",-0.309493101458894,-0.296464107195783,-0.00665371379662612,-0.366071103627479,-0.290408537754236,-0.33402813194555,-0.294849936535846,-0.32434122490611,-0.317279635151968,-0.34778621834102,-0.297544213147962,-0.258904620505726,-0.288511254996271,-0.215120534424462,-0.268889722904862,-0.316492884108539,-0.237726929338965,-0.297616184771981,-0.206692787438244,-0.244589424501335,-0.310192474462694,-0.31944122432453
"3",-0.228552779615853,-0.161038446896678,-0.187829482676395,0.164709849387091,0.643736280353438,0.175298563462422,-0.0839122044002041,0.208559682193342,0.641192367723281,-0.232249068442308,-0.110044839757204,-0.143904766404974,-0.197502670157185,-0.218501640681913,-0.268446547614344,-0.32681035942474,-0.273512333768651,-0.296348266981208,-0.183899198730031,-0.226489814137462,0.00986972078103769,-0.120236289197401
"4",-0.309689915141332,-0.298926395740303,-0.192690048414673,-0.371626725593013,-0.294925727813958,-0.340652751220911,-0.312296829671159,-0.325709536653666,-0.327811738230761,-0.341599004760848,-0.299534682107899,-0.259820092776798,-0.290610351789018,-0.234887395679177,0.104838631582983,-0.311615102805038,-0.299045880483498,-0.226533453158731,-0.224447477953516,-0.24571702441878,-0.305089731246144,-0.323306907081618
"5",-0.0702442409256109,0.568514341853275,0.130887512335816,-0.22090059562792,0.0870909278243376,-0.0327089896247536,-0.148315137521067,0.0150637186204801,0.131540428451081,-0.137331899371309,-0.17568725468815,-0.189852173662453,-0.025669415197871,6.09590682638692,0.0184513062231238,4.20303258120625,7.59366408029555,1.36309741976513,-0.112329700089244,-0.136059678625709,0.088664124827817,-0.222569849773855
"6",0.471990736126539,0.212648983927361,-0.103496301879259,-0.366860543914759,-0.288070970414586,-0.339060787104138,-0.311063438379865,-0.321077609497279,-0.303172216184879,-0.345720505575985,-0.231928962966072,-0.234735845379464,-0.268235145007284,-0.215717549804769,-0.20067430659434,-0.125862273057837,-0.287284697554016,-0.28512464090073,-0.168779340572585,-0.210823394382388,-0.0623550197900151,-0.285786108584722
"7",-0.16543563647848,-0.162459148706378,-0.161497658506149,-0.355576539842321,-0.266292260947078,-0.324102380221431,-0.300361741350784,-0.299346693891721,-0.262883870622401,-0.25365976967573,-0.279811846147582,-0.248989493966128,-0.242629678664352,1.8322180149343,2.09377690432272,2.63831521852047,-0.21437864730502,0.439787534617031,0.097347314044082,0.315190844628681,-0.240393767010489,-0.265658323268014
"8",-0.256563541752618,-0.258504149708459,-0.177302037890138,-0.356722033138834,-0.267209516215573,-0.31842028926033,-0.284417296501467,-0.315637280631643,-0.302427684129594,-0.327571980020071,-0.293887414278658,-0.248239602516921,-0.270110134331942,-0.220086246163381,-0.268066637874551,-0.320682242050343,-0.280765000909164,-0.288889772684821,0.061400500722165,-0.106063136677571,-0.276129530835758,-0.2873195799659
"9",-0.118699862430343,-0.0758293391323081,-0.11380568239564,0.0844461145527024,-0.268321187764757,-0.0113616082055597,-0.222049337181565,-0.285446640229822,-0.233208882094742,0.698924814055438,0.441978561614879,0.467331260835444,0.0554059245225336,-0.174821318441326,-0.0579949407068183,-0.124372565475454,-0.208209918461718,-0.272692982969486,1.8488658625299,0.792411876242431,0.620839177331842,-0.0707712909229229
"10",-0.306059864873243,-0.2972657063705,-0.192735480801011,0.00373578317482379,0.073224951679988,-0.331102669761476,-0.294115253848098,-0.323621257194984,-0.325493832198105,0.12581312070528,-0.26550145185985,-0.256805827997073,4.31895022603753,0.613946364745584,0.171079234849414,6.56965666418361,1.56943961800161,-0.29613434458834,0.600961125523403,0.352434297882754,-0.299923109770055,1.88638869263393
