"","Mix1","Mix2","Mix3","Mix4","Mix5"
"38",-0.808592268598274,-0.798001634882256,-0.727755054144604,-1.07212098662601,-0.680509737683248
"39",-0.594301084091363,-0.151084647316155,-0.0498109730990734,-0.958483521114259,0.934006315373022
"40",-0.837800453742771,-0.919646274623999,-0.818352919348537,0.432023600575216,0.847068006912865
"41",-0.77272123865654,-0.593123570314849,-0.494088430984419,-1.04635995355855,-0.0045139125525131
"42",-0.712251080908291,-0.580189242129455,-0.701417031425244,0.0848807729393248,0.470866556924202
"43",1.44997358766576,1.13968221141518,-0.2404901145726,0.830183429947892,-0.913921772129251
"44",0.273833950278654,0.0271089829959613,-0.469873818157976,0.711182857383733,0.0739569966421482
"45",-0.778983204698508,-0.876608396604564,-0.825986853578239,1.3611936287341,1.99480166008586
"46",-0.632357070495101,-0.22894174751555,0.715008048873988,-0.601347260947464,-0.0512283493267164
"47",-0.700923404557722,-0.591906310785927,-0.349798055168499,1.64575093252806,2.51220587278596
"48",-0.208505618401814,-0.159751819151941,2.5588642729654,-1.01209336618667,-0.429618478387718
"49",1.90231003321401,2.36782404613633,-0.773328279266243,1.47933048919773,-1.18852156110943
"50",0.0506325686510946,-0.34473090554401,2.27601161413168,-0.82850318361468,-0.380623148564412
"51",0.136286143007767,0.620439358023662,2.30024519763423,-0.673451613701832,-0.305732545923963
"52",-0.169012165460281,-0.479571236872843,0.908950411811285,-0.865554743119917,-0.737677023370627
"53",-0.0850679842174633,-0.751878346138623,0.000206063205410327,-0.734729632837955,-0.800760666400127
"54",-0.686384258753012,-0.480424148588665,-0.160110901234695,-0.0264048404854232,1.15603258958434
"55",-0.807263843415923,-0.82215000742136,-0.822101147630025,-0.353291460527069,-0.53991808148849
"56",-0.624874390450302,-0.606576821357074,-0.603672425584695,-0.724885788387297,-0.0973726556442746
"57",-0.804785602775,-0.719886517376486,-0.736961858915053,0.333339531662863,0.0218784444885293
"58",-0.656329680844918,-0.371411712387421,-0.187990984382451,-0.625313608475836,0.915957276037649
"59",1.05883762024107,1.72072829276254,-0.853094390869793,0.785823360856805,-1.23368565221511
"60",3.19251998499007,3.70787359792519,-0.722403279537904,2.98788362325595,-1.16422416407246
"61",4.98218385801276,4.75675013248426,-0.621319401922952,4.80925656254506,-1.07443646640652
"62",2.35580004577736,3.36578333911625,-0.738060154020136,1.77094085456697,-1.22781910696143
"63",-0.74276555129844,-0.789612582755785,-0.672071071556463,0.155058493729045,0.176204529991076
"64",0.670673671478663,0.898083439624288,2.79393816969582,-0.461346359031586,-0.00604240258422836
"65",0.318077366831194,0.562465224281111,-0.405699797710108,0.671551184420932,-0.135528829965769
"66",1.20523835457797,0.897074068977716,-0.116107883820089,0.115305178930107,-0.497988237995006
"67",0.485279885717869,0.334340297453499,-0.104103011325265,0.372853531209294,-0.00127447805808138
"68",0.535417019689075,0.476497971788406,0.38031027106472,-0.472260233659496,-0.684120209952307
"69",0.239675916366008,-0.385988018493912,1.15597126134667,-0.69682450135158,-0.584756436755769
"70",-0.604822963401856,-0.565672098284778,0.420604667248197,-1.07696475281672,-0.872529391855748
"71",-0.243976800709307,-0.551564765378085,0.315354415772883,-0.76027007306651,-0.86853432764323
"72",-0.745220153261442,-0.584561671736656,-0.418689793581669,-0.694708717960971,0.444500213085602
"73",-0.101414921603897,-0.182456673604607,-0.21722006320289,-0.636090305809058,-0.779695240385606
"74",0.57599617181004,0.386305353238432,0.261980724013995,-0.561205089991348,-0.869108014756965
"75",-0.739110343312522,-0.627706855599852,-0.363377286093885,0.176157742787812,0.923512439982621
"76",2.61963561341726,2.09840397782695,1.41320383648173,1.81324388705847,0.221217756965736
"77",0.276596814756939,-0.0319268540178465,-0.413043935925671,0.163908526616076,-0.404820673447862
"78",-0.748078236390283,-0.571420238619576,-0.734227142293729,-0.66116332151066,-0.207347832130786
"79",-0.501845523000676,-0.706726881278536,0.632084507922172,0.255931830060519,2.39386714552745
"80",-0.728554770418776,-0.481602810756802,-0.0266561611274014,1.25592726099966,2.54069701952377
"81",1.56408797248256,0.745756411320385,-0.874541438036932,1.62161175328111,-1.15447574293181
"82",-0.567754759664254,-0.519300077002373,-0.160130237486685,-0.707516976360907,0.311956431540414
"83",0.116754024991505,0.676829514622613,-0.860725752667881,-0.353984596571813,-1.26774470892458
"84",-0.617751512378575,-0.204171690574708,0.449498033237189,1.97324320756674,4.3528107396286
"85",-0.103075840363283,-0.410447575756726,1.53498054108316,-0.836884319323415,-0.594312026213182
"86",0.695834864656518,0.257293780736548,-0.712492603697988,0.45268882763186,-1.16106393430609
"87",-0.707618154587983,-0.696608414081005,-0.861327612154239,-0.113668340726278,-0.115410751685006
"88",-0.782007390921499,-0.783657008337538,-0.456110966520643,-0.914643177971625,-0.360114878577934
"89",0.289452554315279,0.216849193378386,3.57274052807531,-0.744725221163789,-0.0252400798000482
"90",-0.817776318321476,-0.753387199642773,-0.750628665102988,0.347281790578953,0.0661077571212538
"91",-0.491989687576299,-0.361021875027906,-0.501304785245515,-0.484644331247885,-0.132201039906653
"92",-0.726896644954822,-0.615790811126317,-0.226125301549184,-0.243096634584589,0.063574383835999
"93",-0.492694114374462,-0.282828215897884,-0.157031410196123,0.359750948566635,1.08582500453381
"94",1.72985453629053,1.61332461279631,0.760129366572621,2.22192856424488,1.16586728945794
"95",0.422493676552843,0.2461895974921,-0.678353467761921,0.197761353405947,-0.926833991549459
"96",0.0862795835520646,0.202618584093269,-0.906960575250331,0.0305027975565273,-1.20072454798659
"97",-0.726590065989091,-0.565377654880322,-0.454987847760188,-0.550398003853454,0.531280454420106
"98",-0.675016709922399,-0.55567177160479,-0.585854565149835,1.23508721208539,0.835216631764498
"99",1.71571914326479,1.49975576040042,0.620022462273406,-0.0445823339162045,-0.52298064641428
"100",1.19828889761296,1.29300647115752,0.924010051402864,-0.376970338140347,-0.507132031746967
"101",-0.280908486110654,-0.514564174009607,1.43156656919474,-0.993116927823255,-0.494638127390354
"102",-0.772248757823309,-0.822347218620514,-0.680739768295759,0.513357427366206,0.94641722243113
