"","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils"
"46",-0.400341814534279,-0.0588244621516506,-0.16342483776071,-0.590744212121148,-0.269241779360278,-0.36862859819124,-0.341740014151144,-0.278657403635659,-0.21543270846091,-0.55064656198499,-0.480059155729667,-0.436456832360059,-0.298619283771895,2.66537228096476,-0.347104683524166,1.86609430315502,3.57298607284493,0.331710925799478,-0.283321114000368,-0.33867646713381,-0.22299785381028,-0.447678636617863
"47",-0.50919520951234,-0.46882205920013,-0.306359163292115,-0.553464697994169,-0.313835559965449,-0.504207862141605,-0.425249934223435,-0.412650399881335,-0.434468022191792,-0.430708164327443,-0.431593247100268,-0.451894416348829,0.413360195046153,-0.234381475627803,-0.48764961129511,-0.450345457048186,-0.458521452120396,-0.487784720803576,-0.287708467922509,-0.390163563358615,-0.427733525691118,2.73466835308579
"48",-0.517974520639674,-0.478925201658971,-0.307669363846281,1.61903193753739,-0.412457851421638,-0.347600539313936,-0.117017006892883,-0.452403906942748,-0.43495200502804,1.6833722178218,1.67307709045359,0.616314946945504,-0.420220119427369,-0.330734488532896,-0.486359609152049,-0.448332714505081,-0.455188134673397,-0.483873554191563,-0.33417816308304,-0.389889538146145,-0.417451308246602,-0.494043894040314
"49",-0.516293535969108,-0.481714321436111,-0.311309362564465,0.715186690994791,-0.412741022388357,-0.105689528945038,-0.169176400972551,-0.377457134462983,-0.12451199952081,2.05985705309465,1.60328513175844,1.02096405593429,-0.413381201792264,-0.280124294537086,-0.463618537260087,-0.363982599279405,-0.0255430795851483,0.346027699017959,0.135494053731473,0.0261952984211509,-0.281798057048524,-0.0910344690232156
"50",-0.485236555916011,-0.424961362944092,-0.299704989698298,1.68829319674729,-0.0910492623198037,0.544063740100965,-0.362829740982937,-0.428699397520657,-0.441804859101031,2.91462213390892,-0.176825126863165,-0.437278181272534,-0.412496265822192,-0.320896700404586,-0.474227644265229,-0.445360269890419,-0.437188441135355,-0.472423773879951,-0.329990551704773,-0.380359215860489,-0.393684882628892,-0.427742127902084
"51",-0.300310588902005,-0.35029535670824,-0.26955042041198,-0.613544097510757,-0.420611420180562,-0.467045814922784,-0.366297272325882,-0.421248420613356,-0.341673153081239,-0.178309299626768,-0.502080636898749,-0.443414310659941,1.82207338633862,-0.277126266781938,-0.43491069768583,4.45820819935805,0.631817667721259,-0.454841095057154,-0.1919838796553,-0.308600937043717,-0.331723467233829,-0.302706592838408
"52",-0.420014058804797,-0.405795444222677,-0.286605656453552,-0.634163894424167,-0.42872130733589,-0.457034823152332,-0.358425649179151,-0.407301853218129,-0.383847536772652,-0.582536108618932,-0.496984313407732,-0.436117572872969,-0.108502215738282,-0.0560472730818257,-0.398644792980616,-0.364206540858923,-0.332857255267169,0.0831451804096534,0.34203022282161,2.60280334506605,-0.156263532375176,0.0403297098745205
"53",-0.51688681246168,-0.483634201857194,-0.310396245494426,-0.653075622313182,-0.463324281860027,-0.523391755555925,-0.42526238155134,-0.45624188597169,-0.43912756522012,-0.58496396152307,-0.364023275034165,-0.430485916362157,-0.325333622375442,-0.310775259845622,-0.465306422245989,-0.433388162751935,-0.408778555704718,-0.479329942330249,-0.311783410931074,-0.38359750027636,-0.323536701730176,2.57650614572116
"54",1.72988958514831,1.36131096706483,-0.279211903461851,0.860474566007877,1.8555121940945,0.950554423310406,-0.0308089701393085,1.41130976008091,0.713406138637895,-0.24194214309453,-0.0683664813408545,-0.401395023548183,-0.399536493936207,-0.266894710441672,-0.48132953303773,-0.405036385208101,-0.417400396703963,-0.479195516772231,-0.325746878696743,-0.385583762534724,-0.312542591664985,-0.372893557854341
"55",-0.499604671197123,-0.417042494828538,-0.302970185342074,-0.518762116826328,-0.345804717213415,-0.311547363995996,-0.00960951869793303,-0.282027279934951,-0.412054181298646,-0.564587530942982,-0.442930067461115,-0.394334471168596,0.148020564624113,0.887043780757102,0.448051051654681,-0.393327115410683,-0.420811068238934,0.653002248261198,-0.157865005217007,0.161681664659969,2.76025687926998,1.03497381528773
