"\",\"Y","predictedY","Pearson Correlation","rounded Correlation"
"1",-0.309267598797622,-0.349310334953334,0.696791671879029,0.697
"2",-0.461859022002369,-0.348475277309735,0.696791671879029,0.697
"3",-0.452213045862219,-0.291800375480268,0.696791671879029,0.697
"4",-0.413086470224716,-0.252416630625664,0.696791671879029,0.697
"5",-0.413533909531382,-0.573959983624331,0.696791671879029,0.697
"6",-0.0445378552678243,-0.172867062115888,0.696791671879029,0.697
"7",-0.466695850323033,-0.627534809389449,0.696791671879029,0.697
"8",0.258506959627302,-0.221334517785085,0.696791671879029,0.697
"9",-0.0605670683042527,-0.21675991980381,0.696791671879029,0.697
"10",-0.237955050148654,-0.399118222365294,0.696791671879029,0.697
"11",-0.431096632044847,-0.270351857986856,0.696791671879029,0.697
"12",-0.0937574241815343,-0.254056093668868,0.696791671879029,0.697
"13",-0.176869105909761,-0.0162422079027527,0.696791671879029,0.697
"14",0.471545876139778,-0.335193766098218,0.696791671879029,0.697
"15",-0.477680559385671,-0.320060100612711,0.696791671879029,0.697
"16",0.0968542764378496,-0.0638829664838061,0.696791671879029,0.697
"17",-0.130309153948221,0.0307859601977436,0.696791671879029,0.697
"18",-0.445248040290814,-0.284555780295808,0.696791671879029,0.697
"19",-0.210272653544243,-0.370982278049912,0.696791671879029,0.697
"20",-0.364120997040281,-0.286630206331854,0.696791671879029,0.697
"21",0.755102852664964,0.594474423330379,0.696791671879029,0.697
"22",0.142954231955415,-0.0178289029822911,0.696791671879029,0.697
"23",-0.467577657125449,-0.354311552465465,0.696791671879029,0.697
"24",-0.391096841750386,-0.168011677202987,0.696791671879029,0.697
"25",-0.45776586533316,-0.297375882442982,0.696791671879029,0.697
"26",-0.460021914359956,-0.299734348559429,0.696791671879029,0.697
"27",-0.456264787771342,-0.295554584266501,0.696791671879029,0.697
"28",-0.445169797572707,-0.325510102936409,0.696791671879029,0.697
"29",0.239518129608882,-0.261275184415656,0.696791671879029,0.697
"30",-0.401418200588883,-0.240843388661933,0.696791671879029,0.697
"31",-0.468109165479604,-0.307173201814027,0.696791671879029,0.697
"32",-0.453763094570768,-0.2934966681017,0.696791671879029,0.697
"33",0.474221214308423,0.635237392977811,0.696791671879029,0.697
"34",1.56341025494425,1.40281312290556,0.696791671879029,0.697
"35",-0.464007563136964,-0.292912421097316,0.696791671879029,0.697
"36",0.909371966524397,-0.297801491667332,0.696791671879029,0.697
"37",-0.105654401204968,-0.275830499871592,0.696791671879029,0.697
"38",-0.244022527128705,-0.404717676515549,0.696791671879029,0.697
"39",-0.328193787533507,-0.488656714570841,0.696791671879029,0.697
"40",-0.468921765139856,-0.308365787690111,0.696791671879029,0.697
"41",-0.267659291766269,-0.427980020955165,0.696791671879029,0.697
"42",0.274108353696267,-0.0552878741672378,0.696791671879029,0.697
"43",0.139715604616296,-0.0211811499624053,0.696791671879029,0.697
"44",-0.361876659449971,-0.302471835630474,0.696791671879029,0.697
"45",-0.458652055018868,-0.1561372878427,0.696791671879029,0.697
"46",0.0797994452830823,-0.350183376415561,0.696791671879029,0.697
"47",-0.476268023545585,-0.299525047824847,0.696791671879029,0.697
"48",-0.420374005383412,-0.297593081194425,0.696791671879029,0.697
"49",-0.477508259063588,-0.638189119453504,0.696791671879029,0.697
"50",-0.12745816119153,0.0332214321104909,0.696791671879029,0.697
"51",-0.365072873659234,-0.338303501775403,0.696791671879029,0.697
"52",-0.285323044829526,-0.274868252885046,0.696791671879029,0.697
"53",-0.357367606846729,-0.518053624053625,0.696791671879029,0.697
"54",-0.476379471706353,-0.304203175126208,0.696791671879029,0.697
"55",-0.469220583511299,-0.324471174563445,0.696791671879029,0.697
"56",-0.419982659725469,-0.259262490593603,0.696791671879029,0.697
"57",-0.469115355270265,-0.308266188648265,0.696791671879029,0.697
"58",-0.482041080737305,-0.321687943072124,0.696791671879029,0.697
"59",-0.481028287318714,-0.319924238809126,0.696791671879029,0.697
"60",-0.357422777404677,-0.517964138976591,0.696791671879029,0.697
"61",-0.405043834732278,-0.244715802728898,0.696791671879029,0.697
"62",-0.431980727135477,-0.271009470866563,0.696791671879029,0.697
"63",-0.346856637395943,-0.186642067781315,0.696791671879029,0.697
"64",-0.181552445842742,-0.0206007253201113,0.696791671879029,0.697
"65",-0.392425593207782,-0.231709794367335,0.696791671879029,0.697
"66",-0.423916044185986,-0.263399479820395,0.696791671879029,0.697
"67",-0.425704702253468,-0.30375004733067,0.696791671879029,0.697
"68",1.63874403529097,1.47807911669314,0.696791671879029,0.697
"69",1.64014617095876,1.47956746982929,0.696791671879029,0.697
"70",-0.445301370449094,-0.3716692217799,0.696791671879029,0.697
"71",-0.365688065477862,-0.526212536809983,0.696791671879029,0.697
"72",0.0622278371434194,-0.0987967506171861,0.696791671879029,0.697
"73",-0.359433109096816,-0.198591344199958,0.696791671879029,0.697
"74",-0.0976721522746974,-0.233164342027766,0.696791671879029,0.697
"75",-0.438485639452118,-0.277579300657073,0.696791671879029,0.697
"76",-0.187642667955832,-0.347998269214674,0.696791671879029,0.697
"77",-0.339883061439861,-0.335613112131131,0.696791671879029,0.697
"78",1.86980077296069,1.70944705733051,0.696791671879029,0.697
"79",-0.149371751370015,0.0112348741884143,0.696791671879029,0.697
"80",0.114341710354106,-0.0462789026991695,0.696791671879029,0.697
"81",1.26978547003805,1.10879573416119,0.696791671879029,0.697
"82",-0.106401304929981,-0.267197468729552,0.696791671879029,0.697
"83",-0.213193991443953,-0.187016858973596,0.696791671879029,0.697
"84",0.0467573982552095,0.207266885009051,0.696791671879029,0.697
"85",-0.355031727709706,-0.515383824083944,0.696791671879029,0.697
"86",-0.450601508498441,0.0891320916067396,0.696791671879029,0.697
"87",2.72400137785887,2.56339924190455,0.696791671879029,0.697
"88",-0.432923142351264,-0.272541839238754,0.696791671879029,0.697
"89",0.162046404719364,0.322616481636569,0.696791671879029,0.697
"90",-0.321698044921086,-0.188072722079102,0.696791671879029,0.697
"91",1.89210299287842,1.73125867872208,0.696791671879029,0.697
